,cliente_id,entrega,devolucion,repartidor_id,mes,estacion,año,dia_mes,dia_sem,demanda_neta
478,15,7.0,1.5,0,11,4,2021,9,2,5.5
479,38,0.5,2.0,5,8,3,2025,23,6,-1.5
480,30,3.5,0.0,8,10,4,2022,24,1,3.5
481,16,19.5,0.0,9,12,1,2020,10,4,19.5
482,32,1.5,4.0,3,5,2,2025,8,4,-2.5
483,12,3.0,0.0,6,2,1,2021,5,5,3.0
484,8,8.5,2.0,6,3,2,2023,21,2,6.5
485,32,2.5,0.0,6,2,1,2023,7,2,2.5
486,4,14.0,0.0,9,5,2,2022,27,5,14.0
487,34,0.5,0.0,9,3,2,2021,10,3,0.5
488,30,5.0,1.5,2,8,3,2025,1,5,3.5
489,5,5.0,0.0,2,1,1,2023,27,5,5.0
490,16,15.0,0.0,9,12,1,2025,31,3,15.0
491,3,6.5,0.0,8,12,1,2021,29,3,6.5
492,6,6.5,3.0,0,4,2,2021,3,6,3.5
493,21,12.5,0.0,2,3,2,2022,28,1,12.5
494,26,2.5,1.0,1,8,3,2022,4,4,1.5
495,21,7.0,0.0,9,4,2,2025,2,3,7.0
496,2,5.0,0.0,2,2,1,2025,25,2,5.0
497,17,12.0,0.0,8,9,4,2021,9,4,12.0
498,10,3.0,1.0,6,2,1,2026,24,2,2.0
499,12,2.5,0.0,9,10,4,2025,3,5,2.5
500,37,6.0,0.0,2,5,2,2025,23,5,6.0
501,21,4.5,1.0,6,9,4,2023,8,5,3.5
502,9,4.0,0.0,1,12,1,2021,25,6,4.0
503,30,3.5,2.0,10,12,1,2023,30,6,1.5
504,32,4.0,0.0,1,12,1,2023,12,2,4.0
505,3,5.5,0.5,2,3,2,2025,27,4,5.0
506,15,2.5,0.0,4,3,2,2021,2,2,2.5
507,5,6.0,0.0,3,9,4,2022,5,1,6.0
508,0,15.0,0.0,1,6,3,2025,24,2,15.0
509,6,5.0,0.0,1,11,4,2021,6,6,5.0
510,9,5.5,0.0,9,10,4,2025,17,5,5.5
511,23,12.0,1.0,1,10,4,2024,2,3,11.0
512,0,16.5,2.5,8,6,3,2021,17,4,14.0
513,6,4.0,0.5,3,1,1,2021,22,5,3.5
514,28,4.5,0.0,1,12,1,2023,21,4,4.5
515,38,3.5,2.5,1,1,1,2024,18,4,1.0
516,33,1.0,1.0,3,8,3,2023,23,3,0.0
517,8,9.0,0.0,6,4,2,2025,26,6,9.0
518,10,4.0,0.0,3,9,4,2022,8,4,4.0
519,28,5.0,0.0,6,10,4,2021,22,5,5.0
520,21,11.5,0.0,0,2,1,2023,24,5,11.5
521,2,2.0,1.0,11,10,4,2023,16,1,1.0
522,28,4.5,0.0,4,7,3,2022,11,1,4.5
523,26,8.0,0.0,2,3,2,2025,5,3,8.0
524,0,15.0,1.0,4,12,1,2022,30,5,14.0
525,18,7.0,0.5,3,4,2,2021,15,4,6.5
526,14,5.5,0.5,6,12,1,2025,22,1,5.0
527,8,5.0,0.0,9,4,2,2025,17,4,5.0
528,26,6.0,0.0,6,5,2,2021,20,4,6.0
529,12,1.5,0.0,1,6,3,2024,12,3,1.5
530,10,7.0,0.0,4,12,1,2022,21,3,7.0
531,20,6.5,4.0,2,6,3,2025,17,2,2.5
532,33,12.5,2.5,1,11,4,2023,23,4,10.0
533,15,5.5,0.0,0,11,4,2021,13,6,5.5
534,0,16.0,0.0,0,2,1,2024,2,5,16.0
535,17,5.5,0.0,3,7,3,2024,22,1,5.5
536,10,5.5,0.0,2,11,4,2024,1,5,5.5
537,8,8.0,0.0,5,11,4,2023,10,5,8.0
538,1,6.0,1.0,0,6,3,2024,25,2,5.0
539,30,5.5,0.0,3,1,1,2022,20,4,5.5
540,11,3.5,10.5,1,9,4,2020,26,6,-7.0
541,8,9.0,0.0,1,9,4,2024,28,6,9.0
542,2,1.0,0.0,6,5,2,2024,6,1,1.0
543,17,12.5,0.5,1,5,2,2022,31,2,12.0
544,15,13.5,0.0,6,6,3,2023,24,6,13.5
545,16,7.5,0.0,12,2,1,2021,10,3,7.5
546,30,4.0,0.0,1,9,4,2024,12,4,4.0
547,3,7.0,0.0,10,12,1,2020,31,4,7.0
548,30,3.5,4.0,6,11,4,2025,5,3,-0.5
549,20,5.5,1.5,1,6,3,2022,7,2,4.0
550,20,8.5,0.0,11,11,4,2023,22,3,8.5
551,23,5.5,0.0,8,1,1,2022,7,5,5.5
552,15,6.5,0.0,4,8,3,2025,23,6,6.5
553,15,7.0,0.0,2,4,2,2025,8,2,7.0
554,20,7.0,0.0,1,6,3,2025,4,3,7.0
555,26,6.0,0.0,13,7,3,2025,28,1,6.0
556,12,3.0,0.0,6,5,2,2024,25,6,3.0
557,2,7.5,0.0,6,9,4,2020,23,3,7.5
558,15,5.5,2.5,2,4,2,2023,29,6,3.0
559,23,5.0,0.0,4,11,4,2022,23,3,5.0
560,2,4.5,0.5,4,6,3,2025,28,6,4.0
561,20,9.5,0.5,2,1,1,2022,31,1,9.0
562,3,5.0,0.0,0,9,4,2024,25,3,5.0
563,7,9.0,0.0,1,4,2,2023,26,3,9.0
564,39,4.5,0.0,1,3,2,2021,12,5,4.5
565,32,4.0,0.0,9,11,4,2020,3,2,4.0
566,3,5.0,0.0,12,4,2,2021,26,1,5.0
567,26,4.0,2.5,10,5,2,2023,5,5,1.5
568,0,16.0,4.5,1,11,4,2024,18,1,11.5
569,27,2.0,0.0,1,6,3,2023,15,4,2.0
570,16,11.0,0.0,8,9,4,2022,30,5,11.0
571,0,27.5,0.5,5,5,2,2025,8,4,27.0
572,32,1.5,2.0,9,10,4,2021,27,3,-0.5
573,4,14.0,0.0,6,1,1,2023,19,4,14.0
574,13,7.0,1.0,0,4,2,2022,16,6,6.0
575,4,6.5,6.0,6,9,4,2023,7,4,0.5
576,11,6.0,0.0,8,2,1,2025,3,1,6.0
577,19,12.5,0.0,1,2,1,2023,7,2,12.5
578,7,1.0,0.5,10,7,3,2021,15,4,0.5
579,22,6.5,0.0,1,2,1,2026,19,4,6.5
580,30,4.5,0.0,6,10,4,2024,23,3,4.5
581,30,4.0,0.5,1,11,4,2022,10,4,3.5
582,22,9.5,0.0,1,3,2,2024,19,2,9.5
583,20,9.5,2.0,1,10,4,2020,17,6,7.5
584,13,5.5,0.0,4,9,4,2022,9,5,5.5
585,12,3.0,0.0,0,7,3,2021,16,5,3.0
586,12,3.0,0.0,10,5,2,2021,19,3,3.0
587,13,4.5,0.0,8,8,3,2025,16,6,4.5
588,4,6.5,0.0,1,5,2,2025,6,2,6.5
589,30,6.0,0.0,8,11,4,2023,3,5,6.0
590,13,5.0,0.0,1,3,2,2023,27,1,5.0
591,22,8.0,0.0,8,4,2,2024,4,4,8.0
592,11,5.0,0.0,4,6,3,2023,3,6,5.0
593,23,7.5,0.0,6,1,1,2021,22,5,7.5
594,15,4.5,0.0,0,9,4,2021,29,3,4.5
595,27,3.0,0.0,1,7,3,2025,16,3,3.0
596,21,6.0,0.0,10,7,3,2023,14,5,6.0
597,33,31.5,2.0,6,5,2,2023,18,4,29.5
598,6,9.0,0.0,1,7,3,2022,4,1,9.0
599,15,5.5,0.0,9,7,3,2023,17,1,5.5
600,8,12.5,3.0,10,1,1,2026,7,3,9.5
601,28,5.0,3.5,9,1,1,2023,28,6,1.5
602,6,3.0,2.5,6,6,3,2021,2,3,0.5
603,6,12.0,0.0,6,11,4,2023,24,5,12.0
604,38,1.5,0.0,6,8,3,2022,13,6,1.5
605,22,4.5,1.0,1,10,4,2023,25,3,3.5
606,4,24.0,0.0,2,9,4,2025,4,4,24.0
607,9,3.0,0.0,2,12,1,2024,23,1,3.0
608,6,9.0,2.0,10,3,2,2025,14,5,7.0
609,17,6.0,0.5,3,2,1,2023,14,2,5.5
610,17,4.0,0.0,1,3,2,2025,20,4,4.0
611,12,1.5,0.0,1,8,3,2024,26,1,1.5
612,19,2.0,0.5,10,1,1,2022,1,6,1.5
614,6,4.5,1.0,0,2,1,2025,25,2,3.5
615,0,16.5,0.0,2,11,4,2020,13,5,16.5
616,10,5.5,0.5,1,8,3,2025,29,5,5.0
617,2,1.5,1.5,8,10,4,2020,14,3,0.0
618,16,14.5,3.5,2,10,4,2022,29,6,11.0
619,15,4.5,0.0,6,12,1,2022,21,3,4.5
620,10,4.5,0.0,10,5,2,2024,30,4,4.5
621,1,8.0,0.0,8,2,1,2025,14,5,8.0
622,1,3.5,0.0,2,2,1,2023,27,1,3.5
623,8,11.0,0.0,4,12,1,2020,7,1,11.0
624,35,1.5,3.5,1,8,3,2021,14,6,-2.0
625,2,1.0,0.0,1,6,3,2021,17,4,1.0
626,7,2.0,4.5,6,10,4,2022,29,6,-2.5
627,1,3.5,0.0,0,9,4,2024,25,3,3.5
628,25,2.5,0.0,1,10,4,2022,12,3,2.5
629,13,3.5,0.0,1,6,3,2025,12,4,3.5
630,23,11.0,0.0,3,8,3,2022,30,2,11.0
631,25,7.5,0.0,1,4,2,2025,14,1,7.5
632,1,6.0,0.0,6,12,1,2022,6,2,6.0
633,9,11.5,4.5,1,5,2,2024,10,5,7.0
634,12,3.0,0.0,1,11,4,2023,6,1,3.0
635,10,5.5,0.0,2,2,1,2021,10,3,5.5
636,0,3.0,0.0,2,10,4,2021,15,5,3.0
637,9,17.0,0.0,8,4,2,2023,26,3,17.0
638,0,11.5,0.0,6,3,2,2024,13,3,11.5
639,9,3.5,0.0,1,10,4,2020,31,6,3.5
640,6,7.0,0.0,2,7,3,2020,27,1,7.0
641,8,15.5,0.0,1,1,1,2024,5,5,15.5
642,22,10.0,0.0,2,10,4,2024,21,1,10.0
643,15,7.5,0.0,4,11,4,2021,23,2,7.5
644,33,1.0,2.0,10,12,1,2025,15,1,-1.0
645,0,14.5,0.0,2,1,1,2026,19,1,14.5
646,7,5.5,0.0,4,7,3,2023,11,2,5.5
647,2,10.5,0.0,8,2,1,2026,21,6,10.5
648,13,3.5,0.0,6,10,4,2022,7,5,3.5
649,10,9.0,0.0,11,8,3,2021,11,3,9.0
650,18,7.5,0.0,1,8,3,2020,13,4,7.5
651,4,32.5,0.0,9,11,4,2024,25,1,32.5
652,13,4.0,0.0,9,7,3,2025,28,1,4.0
653,35,4.5,0.0,1,7,3,2023,28,5,4.5
654,33,6.0,2.0,1,1,1,2026,27,2,4.0
655,21,5.5,0.0,6,2,1,2023,9,4,5.5
656,10,3.5,0.0,5,1,1,2026,12,1,3.5
657,33,5.5,1.5,2,11,4,2025,24,1,4.0
658,5,4.5,0.0,3,5,2,2021,25,2,4.5
659,33,14.0,0.0,1,6,3,2024,26,3,14.0
660,29,8.5,0.5,2,8,3,2020,3,1,8.0
661,15,6.0,0.5,1,8,3,2025,16,6,5.5
662,19,2.5,0.0,10,8,3,2023,17,4,2.5
663,15,5.5,0.0,0,8,3,2023,21,1,5.5
664,15,4.0,0.0,4,11,4,2023,28,2,4.0
665,5,3.0,0.0,8,3,2,2022,2,3,3.0
666,4,13.0,0.5,1,11,4,2021,6,6,12.5
667,0,10.0,0.5,1,1,1,2024,26,5,9.5
668,31,2.0,0.0,1,3,2,2022,11,5,2.0
669,30,5.5,2.0,1,7,3,2021,31,6,3.5
670,12,2.5,0.5,0,8,3,2025,2,6,2.0
671,26,2.5,0.0,2,12,1,2023,2,6,2.5
672,22,7.0,0.5,1,11,4,2024,30,6,6.5
673,6,7.5,0.0,1,7,3,2020,11,6,7.5
674,30,3.5,0.0,6,8,3,2020,24,1,3.5
675,15,5.5,0.0,9,9,4,2020,11,5,5.5
676,8,17.5,0.0,3,7,3,2022,9,6,17.5
677,12,3.5,0.0,9,11,4,2024,18,1,3.5
678,0,19.0,0.0,2,6,3,2022,23,4,19.0
679,34,1.0,0.0,2,7,3,2023,3,1,1.0
680,7,15.5,0.0,2,9,4,2025,6,6,15.5
681,4,13.5,4.5,1,11,4,2023,20,1,9.0
682,9,6.0,0.0,6,11,4,2022,22,2,6.0
683,0,11.5,0.5,6,3,2,2025,12,3,11.0
684,10,4.5,0.0,2,5,2,2025,2,5,4.5
685,13,6.0,0.0,0,8,3,2021,11,3,6.0
686,35,4.0,0.0,1,7,3,2021,30,5,4.0
687,26,5.0,0.0,2,4,2,2022,13,3,5.0
688,16,11.0,2.5,4,10,4,2021,15,5,8.5
689,11,4.5,1.5,6,11,4,2020,11,3,3.0
690,11,4.5,1.5,2,12,1,2022,13,2,3.0
691,13,4.5,0.0,6,3,2,2025,15,6,4.5
692,3,5.0,0.0,0,11,4,2024,12,2,5.0
693,5,1.5,0.0,1,12,1,2025,11,4,1.5
694,21,10.5,0.0,6,1,1,2023,10,2,10.5
695,11,4.0,0.0,9,10,4,2023,13,5,4.0
696,0,14.0,4.0,2,2,1,2021,26,5,10.0
697,15,9.0,0.0,4,12,1,2024,20,5,9.0
698,1,2.5,5.0,1,11,4,2022,8,2,-2.5
699,18,9.0,0.0,1,11,4,2020,2,1,9.0
700,5,5.5,0.0,1,3,2,2024,1,5,5.5
701,21,6.5,1.5,1,2,1,2026,5,4,5.0
702,19,2.0,0.0,10,9,4,2024,5,4,2.0
703,7,5.5,2.0,1,11,4,2020,6,5,3.5
704,4,24.5,0.0,1,8,3,2024,20,2,24.5
705,2,1.0,0.0,4,5,2,2022,27,5,1.0
706,13,3.5,2.5,1,4,2,2021,16,5,1.0
707,27,2.5,5.0,10,9,4,2020,3,4,-2.5
708,9,8.5,0.0,6,4,2,2021,21,3,8.5
709,21,8.5,1.0,1,4,2,2025,23,3,7.5
710,5,6.0,4.5,1,3,2,2025,15,6,1.5
711,6,2.0,0.5,3,7,3,2023,13,4,1.5
712,4,19.0,3.0,10,11,4,2021,24,3,16.0
713,11,7.0,0.0,5,5,2,2022,9,1,7.0
714,30,4.5,0.0,2,4,2,2025,7,1,4.5
715,28,5.0,0.0,1,11,4,2022,18,5,5.0
716,9,6.0,0.5,9,1,1,2024,11,4,5.5
717,9,5.5,4.0,6,11,4,2024,18,1,1.5
718,39,1.0,2.5,10,1,1,2023,20,5,-1.5
719,16,14.0,0.0,2,7,3,2023,5,3,14.0
720,1,8.0,0.0,2,2,1,2022,2,3,8.0
721,6,9.5,4.5,2,12,1,2025,1,1,5.0
722,30,5.5,9.0,9,1,1,2026,23,5,-3.5
723,22,8.5,3.0,8,1,1,2025,17,5,5.5
724,8,9.0,0.0,6,5,2,2021,27,4,9.0
725,29,14.0,0.0,8,6,3,2022,30,4,14.0
726,5,5.5,3.5,2,10,4,2022,14,5,2.0
727,21,12.0,1.5,6,1,1,2026,21,3,10.5
728,35,4.5,0.5,9,10,4,2023,12,4,4.0
729,1,5.0,0.0,6,9,4,2024,9,1,5.0
730,0,12.5,1.5,2,2,1,2026,27,5,11.0
731,3,8.5,0.5,4,9,4,2021,27,1,8.0
732,0,9.5,0.5,0,6,3,2023,5,1,9.0
733,18,7.0,0.0,9,8,3,2022,6,6,7.0
734,33,4.5,0.0,1,11,4,2025,22,6,4.5
735,10,5.0,0.0,10,1,1,2024,31,3,5.0
736,20,6.5,0.0,1,6,3,2021,3,4,6.5
737,10,5.5,0.0,8,3,2,2024,28,4,5.5
738,13,11.0,0.0,4,1,1,2026,30,5,11.0
739,35,8.0,0.0,4,9,4,2020,17,4,8.0
740,23,4.0,1.5,6,6,3,2025,16,1,2.5
741,21,7.5,0.0,2,2,1,2022,15,2,7.5
742,13,4.5,0.0,0,1,1,2025,31,5,4.5
743,24,5.0,2.0,2,10,4,2021,1,5,3.0
744,9,7.0,0.5,2,1,1,2021,4,1,6.5
745,30,4.0,0.0,6,9,4,2025,18,4,4.0
746,1,5.5,0.0,1,7,3,2021,29,4,5.5
747,21,12.5,0.0,1,1,1,2025,1,3,12.5
748,0,14.0,0.0,10,4,2,2024,5,5,14.0
749,24,7.0,0.0,8,10,4,2020,29,4,7.0
750,30,4.0,0.0,2,8,3,2023,2,3,4.0
751,15,6.5,3.5,5,7,3,2024,4,4,3.0
752,22,8.5,0.0,6,9,4,2023,19,2,8.5
753,7,5.5,0.0,10,11,4,2024,5,2,5.5
754,8,4.5,0.0,1,2,1,2023,28,2,4.5
755,2,4.0,0.5,1,11,4,2023,1,3,3.5
756,0,6.0,0.0,1,9,4,2020,11,5,6.0
757,28,5.5,0.0,1,1,1,2024,5,5,5.5
758,16,20.0,4.5,6,2,1,2026,9,1,15.5
759,38,5.5,0.0,1,2,1,2023,20,1,5.5
760,12,2.0,0.0,1,6,3,2024,17,1,2.0
761,21,5.0,0.0,10,11,4,2021,10,3,5.0
762,0,20.5,0.5,6,1,1,2025,9,4,20.0
763,6,8.5,2.0,6,2,1,2023,1,3,6.5
764,8,14.0,0.0,10,11,4,2023,1,3,14.0
765,12,2.5,0.0,6,8,3,2021,17,2,2.5
766,20,6.0,0.0,1,2,1,2023,21,2,6.0
767,1,7.5,0.0,1,2,1,2022,7,1,7.5
768,8,18.5,0.0,10,10,4,2023,25,3,18.5
769,12,2.0,2.0,1,6,3,2022,16,4,0.0
770,12,2.0,1.5,10,10,4,2025,9,4,0.5
771,4,22.5,0.0,1,6,3,2025,25,3,22.5
772,33,8.0,0.0,9,2,1,2026,18,3,8.0
773,0,15.5,0.0,11,1,1,2024,26,5,15.5
774,0,19.5,2.5,9,11,4,2025,19,3,17.0
775,33,11.5,0.5,6,12,1,2023,1,5,11.0
776,8,11.5,0.0,3,4,2,2025,26,6,11.5
777,6,4.0,0.0,5,7,3,2020,24,5,4.0
778,0,39.0,0.0,4,7,3,2025,26,6,39.0
779,34,0.5,0.0,9,9,4,2024,26,4,0.5
780,5,2.0,0.0,3,8,3,2024,17,6,2.0
781,2,3.0,1.5,1,10,4,2020,13,2,1.5
782,5,5.0,0.0,0,8,3,2023,31,4,5.0
783,31,2.5,0.0,1,8,3,2024,8,4,2.5
784,1,6.0,1.0,4,8,3,2020,13,4,5.0
785,30,4.5,0.0,1,10,4,2025,27,1,4.5
786,36,4.5,0.0,0,1,1,2023,28,6,4.5
787,26,2.5,0.0,6,7,3,2021,2,5,2.5
788,6,4.5,0.5,0,11,4,2025,1,6,4.0
789,13,7.5,0.0,9,9,4,2022,24,6,7.5
790,18,8.5,0.0,10,12,1,2024,23,1,8.5
791,7,7.0,0.0,1,6,3,2025,11,3,7.0
792,9,5.0,1.0,6,2,1,2022,25,5,4.0
793,15,4.5,0.0,4,3,2,2021,12,5,4.5
794,6,11.5,0.5,4,12,1,2021,3,5,11.0
795,4,16.0,1.0,11,2,1,2024,1,4,15.0
796,32,3.5,0.0,1,11,4,2022,1,2,3.5
797,23,5.0,2.0,11,6,3,2021,2,3,3.0
798,33,7.5,0.0,10,12,1,2025,12,5,7.5
799,8,13.5,0.5,1,1,1,2022,10,1,13.0
800,6,6.5,0.0,10,2,1,2025,18,2,6.5
801,21,6.5,0.5,9,12,1,2022,26,1,6.0
802,6,6.0,0.0,1,4,2,2025,25,5,6.0
803,0,16.5,0.0,6,12,1,2023,6,3,16.5
804,39,2.5,0.0,1,2,1,2024,16,5,2.5
805,15,7.5,0.0,1,1,1,2021,19,2,7.5
806,1,4.5,7.0,3,3,2,2023,9,4,-2.5
807,0,21.5,0.0,1,11,4,2020,12,4,21.5
808,9,10.0,0.0,2,11,4,2024,5,2,10.0
809,8,10.5,1.5,4,10,4,2025,31,5,9.0
810,19,10.5,0.5,6,3,2,2023,15,3,10.0
811,35,9.5,5.5,10,9,4,2020,3,4,4.0
812,28,5.0,0.0,8,5,2,2025,13,2,5.0
813,0,12.5,4.5,1,3,2,2022,9,3,8.0
814,23,3.5,5.5,1,11,4,2025,26,3,-2.0
815,30,3.0,0.0,6,8,3,2022,27,6,3.0
816,8,4.5,0.0,6,10,4,2020,22,4,4.5
817,13,8.0,0.0,6,3,2,2023,29,3,8.0
818,5,6.5,0.0,9,10,4,2025,1,3,6.5
819,33,1.0,7.5,1,11,4,2024,19,2,-6.5
820,13,8.0,0.0,0,12,1,2021,4,6,8.0
821,12,1.0,0.0,1,5,2,2022,23,1,1.0
822,30,4.0,0.0,4,11,4,2023,25,6,4.0
823,30,5.0,0.5,1,6,3,2021,10,4,4.5
824,13,7.0,0.0,2,7,3,2023,10,1,7.0
825,10,6.0,0.0,8,4,2,2023,24,1,6.0
826,0,21.0,6.0,1,10,4,2023,3,2,15.0
827,0,16.0,0.0,8,3,2,2022,28,1,16.0
828,8,8.0,7.0,1,6,3,2021,23,3,1.0
829,1,5.0,2.0,1,11,4,2024,27,3,3.0
830,0,25.0,0.0,1,6,3,2024,13,4,25.0
831,20,6.5,2.0,0,8,3,2022,25,4,4.5
832,1,5.0,0.0,9,9,4,2024,3,2,5.0
833,6,6.0,0.5,4,5,2,2025,22,4,5.5
834,23,6.5,0.0,1,8,3,2021,26,4,6.5
835,20,5.0,0.0,1,10,4,2025,28,2,5.0
836,21,6.0,0.0,5,10,4,2022,10,1,6.0
837,21,5.5,0.0,3,8,3,2024,9,5,5.5
838,2,2.5,2.5,0,8,3,2021,31,2,0.0
839,11,4.0,1.5,1,4,2,2021,26,1,2.5
840,26,2.5,0.0,2,6,3,2022,21,2,2.5
841,22,4.5,0.0,10,12,1,2024,17,2,4.5
842,9,12.0,0.0,1,9,4,2020,17,4,12.0
843,23,5.5,1.0,0,8,3,2023,4,5,4.5
844,1,4.5,0.0,0,8,3,2023,4,5,4.5
845,16,16.5,0.0,10,1,1,2024,11,4,16.5
846,13,8.0,0.0,9,7,3,2024,12,5,8.0
847,11,3.0,0.0,5,8,3,2023,23,3,3.0
848,12,2.5,0.0,10,2,1,2023,21,2,2.5
849,7,5.0,0.0,6,1,1,2021,1,5,5.0
850,0,10.0,0.0,1,4,2,2025,24,4,10.0
851,29,10.0,3.0,9,3,2,2022,7,1,7.0
852,22,7.0,2.5,6,5,2,2022,24,2,4.5
853,17,10.0,0.0,1,12,1,2023,27,3,10.0
854,6,9.5,0.0,0,12,1,2024,10,2,9.5
855,28,5.0,0.0,2,6,3,2022,6,1,5.0
856,18,7.5,2.0,10,3,2,2024,28,4,5.5
857,4,15.5,1.0,6,2,1,2024,23,5,14.5
858,33,6.0,0.0,11,3,2,2021,13,6,6.0
859,11,3.5,0.0,1,1,1,2022,27,4,3.5
860,33,10.0,0.0,9,10,4,2020,9,5,10.0
861,23,6.0,1.0,10,7,3,2021,12,1,5.0
862,11,5.5,0.5,1,3,2,2024,8,5,5.0
863,16,9.5,0.0,4,8,3,2022,31,3,9.5
864,18,9.5,0.0,10,4,2,2023,14,5,9.5
865,27,3.0,0.5,6,6,3,2021,15,2,2.5
866,13,6.5,0.0,1,12,1,2021,22,3,6.5
867,4,18.5,0.0,1,5,2,2025,14,3,18.5
868,32,0.5,0.0,10,12,1,2022,3,6,0.5
869,33,4.5,0.0,3,7,3,2025,21,1,4.5
870,8,13.5,0.0,2,5,2,2024,8,3,13.5
871,17,6.0,0.0,1,4,2,2025,15,2,6.0
872,5,3.5,2.0,11,10,4,2024,17,4,1.5
873,29,10.0,0.0,10,3,2,2022,1,2,10.0
874,22,7.0,0.0,1,8,3,2020,13,4,7.0
875,0,26.0,0.5,10,12,1,2020,26,6,25.5
876,16,13.0,0.0,1,4,2,2022,19,2,13.0
877,1,6.5,0.0,1,10,4,2024,22,2,6.5
878,31,3.0,5.5,10,3,2,2025,31,1,-2.5
879,19,0.5,0.0,1,2,1,2022,12,6,0.5
880,12,3.0,12.5,1,3,2,2021,15,1,-9.5
881,15,5.0,0.0,1,9,4,2021,29,3,5.0
882,18,9.5,0.0,1,5,2,2025,21,3,9.5
883,26,4.0,0.0,5,6,3,2021,26,6,4.0
884,2,2.0,2.5,4,4,2,2024,11,4,-0.5
885,3,4.5,0.0,2,10,4,2025,8,3,4.5
886,5,6.0,0.0,1,12,1,2020,10,4,6.0
887,12,1.5,0.0,1,11,4,2020,23,1,1.5
888,1,4.5,0.0,8,1,1,2023,21,6,4.5
889,3,10.5,1.0,6,6,3,2024,29,6,9.5
890,0,21.0,0.0,6,5,2,2021,12,3,21.0
891,0,21.0,0.5,1,6,3,2025,17,2,20.5
892,31,1.5,0.0,9,8,3,2021,18,3,1.5
893,6,11.0,4.5,9,2,1,2022,21,1,6.5
895,3,7.0,0.0,9,12,1,2021,22,3,7.0
896,11,3.5,0.0,6,2,1,2026,19,4,3.5
897,30,5.0,2.5,8,6,3,2023,15,4,2.5
898,5,4.5,0.0,5,4,2,2022,20,3,4.5
899,5,5.0,0.0,1,6,3,2024,6,4,5.0
900,30,5.5,0.0,0,4,2,2025,9,3,5.5
901,2,0.5,0.0,1,11,4,2020,11,3,0.5
902,33,12.5,0.0,1,10,4,2022,10,1,12.5
903,8,11.0,5.5,11,6,3,2022,7,2,5.5
904,16,13.0,0.0,1,11,4,2023,7,2,13.0
905,1,5.5,0.0,4,7,3,2020,20,1,5.5
906,15,8.0,0.5,1,2,1,2025,7,5,7.5
907,2,1.5,0.5,1,11,4,2025,24,1,1.0
908,10,4.5,0.0,3,2,1,2024,27,2,4.5
909,35,5.0,0.0,1,5,2,2025,24,6,5.0
910,18,11.0,0.0,1,10,4,2020,2,5,11.0
911,35,7.0,0.5,1,9,4,2021,1,3,6.5
912,7,6.0,1.5,2,12,1,2025,29,1,4.5
913,2,2.5,0.0,8,5,2,2021,18,2,2.5
914,1,5.5,1.0,6,7,3,2025,16,3,4.5
915,1,4.5,0.5,9,9,4,2021,27,1,4.0
916,13,5.0,1.5,10,4,2,2024,16,2,3.5
917,16,17.0,1.5,1,7,3,2024,31,3,15.5
918,6,5.5,0.0,1,2,1,2021,3,3,5.5
919,22,7.0,1.0,10,9,4,2023,21,4,6.0
920,10,6.0,0.0,1,6,3,2023,12,1,6.0
921,22,5.5,4.0,1,5,2,2022,3,2,1.5
922,21,9.5,2.0,3,6,3,2025,27,5,7.5
923,9,7.0,0.0,8,6,3,2021,11,5,7.0
924,16,16.0,0.0,2,10,4,2024,10,4,16.0
925,30,3.5,0.0,0,12,1,2022,20,2,3.5
926,9,2.5,0.0,4,1,1,2025,31,5,2.5
927,13,6.5,7.0,1,3,2,2025,18,2,-0.5
928,23,9.5,0.0,6,10,4,2020,24,6,9.5
929,17,9.0,0.0,2,1,1,2023,24,2,9.0
930,4,22.5,1.0,5,9,4,2023,27,3,21.5
931,30,4.0,0.0,6,3,2,2023,7,2,4.0
932,1,4.0,0.5,3,5,2,2024,4,6,3.5
933,33,4.5,0.0,1,5,2,2024,21,2,4.5
934,22,12.5,0.0,9,12,1,2021,6,1,12.5
935,13,7.5,0.0,6,5,2,2023,3,3,7.5
936,10,5.0,2.0,2,11,4,2024,7,4,3.0
937,30,4.5,0.0,3,3,2,2022,24,4,4.5
938,6,11.0,0.0,11,5,2,2024,7,2,11.0
939,6,3.0,0.0,1,3,2,2021,1,1,3.0
940,5,3.0,0.0,8,6,3,2021,29,2,3.0
941,16,9.5,0.0,9,12,1,2022,31,6,9.5
942,19,1.0,0.5,10,3,2,2025,22,6,0.5
943,6,13.5,2.0,1,12,1,2025,18,4,11.5
944,33,4.0,0.0,0,1,1,2023,14,6,4.0
945,0,17.5,1.5,8,10,4,2023,16,1,16.0
946,16,12.0,0.0,10,5,2,2021,1,6,12.0
947,8,7.0,0.5,2,6,3,2025,30,1,6.5
948,11,4.0,0.0,6,4,2,2022,13,3,4.0
949,15,5.5,0.0,3,11,4,2022,17,4,5.5
950,7,9.0,0.0,1,12,1,2025,31,3,9.0
951,21,5.5,0.0,4,10,4,2024,18,5,5.5
952,17,4.5,0.0,6,3,2,2021,29,1,4.5
953,40,2.0,0.0,2,11,4,2023,17,5,2.0
954,23,4.5,0.0,8,10,4,2024,11,5,4.5
955,6,9.5,1.5,1,3,2,2022,19,6,8.0
956,19,1.0,0.0,2,1,1,2023,10,2,1.0
957,19,2.0,0.0,1,6,3,2022,24,5,2.0
958,1,5.5,3.5,8,2,1,2026,16,1,2.0
959,16,11.5,2.5,6,12,1,2023,19,2,9.0
